year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate
2025-07,Jammu and Kashmir,Punch,34,130.0,806.0,3.7142857142857144,23.02857142857143,-0.7214514407684098,-246.0,168.0,-0.49042766647401015,-0.0511394555562093
2025-08,Jammu and Kashmir,Punch,67,433.0,846.0,6.367647058823529,12.441176470588236,-0.32265625,303.0,40.0,-0.3364012913113924,-0.427677770658888
2025-09,Jammu and Kashmir,Punch,67,289.0,644.0,4.25,9.470588235294118,-0.38008565310492504,-144.0,-202.0,-0.45932970474284024,-0.533326071626264
2025-10,Jammu and Kashmir,Punch,76,369.0,742.0,4.792207792207792,9.636363636363637,-0.335431654676259,80.0,98.0,-0.4278547980209896,-0.5274303068558074
2025-11,Jammu and Kashmir,Punch,47,265.0,694.0,5.520833333333333,14.458333333333334,-0.446875,-104.0,-48.0,-0.3855584288583429,-0.3559380415366517
2025-12,Jammu and Kashmir,Punch,51,344.0,845.0,6.615384615384615,16.25,-0.42100840336134454,79.0,151.0,-0.3220202429452134,-0.2922178204086387
2025-01,Jammu and Kashmir,Rajouri,41,5680.0,30733.0,135.23809523809524,731.7380952380952,-0.68800461361015,,,3.145177441770635,3.16665490158434
2025-02,Jammu and Kashmir,Rajouri,126,429.0,1263.0,3.377952755905512,9.94488188976378,-0.4926166568222091,-5251.0,-29470.0,-0.4253514318705374,-0.3524542915421888
2025-03,Jammu and Kashmir,Rajouri,35,334.0,1044.0,9.277777777777779,29.0,-0.5148658448150834,-95.0,-219.0,-0.2655950779528181,-0.2595508947275073
2025-04,Jammu and Kashmir,Rajouri,28,458.0,1130.0,15.793103448275861,38.96551724137931,-0.42290748898678415,124.0,86.0,-0.08917210441605682,-0.2109639273110175
2025-05,Jammu and Kashmir,Rajouri,42,299.0,847.0,6.953488372093023,19.697674418604652,-0.4777680906713165,-159.0,-283.0,-0.32853253788174724,-0.30490446534240084
2025-06,Jammu and Kashmir,Rajouri,29,403.0,832.0,13.433333333333334,27.733333333333334,-0.3470873786407767,104.0,-15.0,-0.15307031635448157,-0.26572653925956863
2025-07,Jammu and Kashmir,Rajouri,37,179.0,770.0,4.7105263157894735,20.263157894736842,-0.6221052631578947,-224.0,-62.0,-0.3892678035485132,-0.3021474456550218
2025-08,Jammu and Kashmir,Rajouri,91,728.0,1108.0,7.913043478260869,12.043478260869565,-0.20685900925421882,549.0,338.0,-0.3025495596449015,-0.34222256638096
2025-09,Jammu and Kashmir,Rajouri,101,323.0,938.0,3.1666666666666665,9.196078431372548,-0.4873217115689382,-405.0,-170.0,-0.43107266853860726,-0.3561050894238223
2025-10,Jammu and Kashmir,Rajouri,96,425.0,873.0,4.381443298969073,9.0,-0.3448806774441878,102.0,-65.0,-0.3981787632309729,-0.3570610715495284
2025-11,Jammu and Kashmir,Rajouri,56,330.0,989.0,5.7894736842105265,17.350877192982455,-0.49924242424242427,-95.0,116.0,-0.3600519035838451,-0.3163462959641933
2025-12,Jammu and Kashmir,Rajouri,18,361.0,1176.0,19.0,61.89473684210526,-0.5299089726918076,31.0,187.0,-0.0023352747481536597,-0.09917231442813057
2025-01,Jammu and Kashmir,Ramban,19,3357.0,13770.0,167.85,688.5,-0.6079518916394209,,,3.1147438984040674,3.0837106796088323
2025-02,Jammu and Kashmir,Ramban,42,161.0,1189.0,3.744186046511628,27.651162790697676,-0.7609178386380459,-3196.0,-12581.0,-0.36698360368300326,-0.3145388281924677
2025-03,Jammu and Kashmir,Ramban,17,142.0,807.0,7.888888888888889,44.833333333333336,-0.7,-19.0,-382.0,-0.2790481093416914,-0.22618382277845844
2025-04,Jammu and Kashmir,Ramban,4,181.0,889.0,36.2,177.8,-0.6610644257703081,39.0,82.0,0.3216105254470555,0.45756393330765777
2025-05,Jammu and Kashmir,Ramban,44,124.0,567.0,2.7555555555555555,12.6,-0.6401734104046243,-57.0,-322.0,-0.38795874092426635,-0.3919356603656418
2025-06,Jammu and Kashmir,Ramban,43,225.0,599.0,5.113636363636363,13.613636363636363,-0.4533333333333333,101.0,32.0,-0.33792885713254633,-0.3867232894271335
2025-07,Jammu and Kashmir,Ramban,24,55.0,616.0,2.2,24.64,-0.8348214285714286,-170.0,17.0,-0.3997456058141554,-0.3300229781148759
2025-08,Jammu and Kashmir,Ramban,28,208.0,668.0,7.172413793103448,23.03448275862069,-0.5245153933865451,153.0,52.0,-0.29424910061347936,-0.3382789481160091
2025-09,Jammu and Kashmir,Ramban,45,197.0,519.0,4.282608695652174,11.282608695652174,-0.4490934449093445,-11.0,-149.0,-0.355560236648667,-0.3987100149525196
2025-10,Jammu and Kashmir,Ramban,56,204.0,509.0,3.5789473684210527,8.929824561403509,-0.4271708683473389,7.0,-10.0,-0.3704893664348308,-0.4108086176525513
2025-11,Jammu and Kashmir,Ramban,29,176.0,436.0,5.866666666666666,14.533333333333333,-0.42414355628058725,-28.0,-73.0,-0.32195229754088756,-0.3819939782766484
2025-12,Jammu and Kashmir,Ramban,31,187.0,589.0,5.84375,18.40625,-0.5173745173745173,11.0,153.0,-0.3224385057175955,-0.3620784750401842
2025-01,Jammu and Kashmir,Reasi,25,3531.0,15697.0,135.80769230769232,603.7307692307693,-0.6326902074990899,,,3.1546700702735047,3.172365750327057
2025-02,Jammu and Kashmir,Reasi,57,194.0,309.0,3.3448275862068964,5.327586206896552,-0.22817460317460317,-3337.0,-15388.0,-0.36988600643039493,-0.3167468001899141
2025-03,Jammu and Kashmir,Reasi,13,118.0,188.0,8.428571428571429,13.428571428571429,-0.2280130293159609,-76.0,-121.0,-0.23461835772231396,-0.2695123435386855
2025-04,Jammu and Kashmir,Reasi,8,113.0,264.0,12.555555555555555,29.333333333333332,-0.3994708994708995,-5.0,76.0,-0.1248080571991733,-0.1767763656074399
2025-05,Jammu and Kashmir,Reasi,46,93.0,232.0,1.9787234042553192,4.9361702127659575,-0.4263803680981595,-20.0,-32.0,-0.4062351432698541,-0.3190290314619687
2025-06,Jammu and Kashmir,Reasi,23,302.0,249.0,12.583333333333334,10.375,0.09601449275362318,209.0,17.0,-0.12406894940719061,-0.287316818343599
2025-07,Jammu and Kashmir,Reasi,33,82.0,253.0,2.411764705882353,7.4411764705882355,-0.5089285714285714,-220.0,4.0,-0.39471283205967106,-0.3044230784502806
2025-08,Jammu and Kashmir,Reasi,50,260.0,269.0,5.098039215686274,5.2745098039215685,-0.016981132075471698,178.0,16.0,-0.32323676088205217,-0.3170562730486988
2025-09,Jammu and Kashmir,Reasi,50,145.0,252.0,2.843137254901961,4.9411764705882355,-0.26884422110552764,-115.0,-17.0,-0.38323492281946947,-0.31899984144845545
2025-10,Jammu and Kashmir,Reasi,51,187.0,240.0,3.5961538461538463,4.615384615384615,-0.12383177570093458,42.0,-12.0,-0.3631987473363554,-0.32089943771247104
2025-11,Jammu and Kashmir,Reasi,39,187.0,265.0,4.675,6.625,-0.17218543046357615,0.0,25.0,-0.3344929377846589,-0.30918196284086125
2025-12,Jammu and Kashmir,Reasi,18,259.0,376.0,13.631578947368421,19.789473684210527,-0.18396226415094338,72.0,111.0,-0.09617735536237063,-0.23242379768468274
2025-01,Jammu and Kashmir,Samba,10,2419.0,6093.0,219.9090909090909,553.9090909090909,-0.43157523787149066,,,3.141468245150467,3.155942871743113
2025-02,Jammu and Kashmir,Samba,7,66.0,185.0,8.25,23.125,-0.4722222222222222,-2353.0,-5908.0,-0.3179239199470405,-0.26465961642986524
2025-03,Jammu and Kashmir,Samba,9,73.0,128.0,7.3,12.8,-0.2722772277227723,7.0,-57.0,-0.33345088145257856,-0.3311983867044155
2025-04,Jammu and Kashmir,Samba,3,114.0,255.0,28.5,63.75,-0.3810810810810811,41.0,127.0,0.013045522671007325,-0.0028545275772158766
2025-05,Jammu and Kashmir,Samba,16,56.0,138.0,3.2941176470588234,8.117647058823529,-0.4205128205128205,-58.0,-117.0,-0.39892370365240154,-0.36137349631190274
2025-06,Jammu and Kashmir,Samba,14,151.0,212.0,10.066666666666666,14.133333333333333,-0.16758241758241757,95.0,74.0,-0.2882320111031169,-0.3226058094292516
2025-07,Jammu and Kashmir,Samba,10,41.0,156.0,3.727272727272727,14.181818181818182,-0.5808080808080808,-110.0,-56.0,-0.3918441433824968,-0.3222933520737911
2025-08,Jammu and Kashmir,Samba,27,178.0,187.0,6.357142857142857,6.678571428571429,-0.02459016393442623,137.0,31.0,-0.3488610988866464,-0.37064752273021245
2025-09,Jammu and Kashmir,Samba,11,66.0,148.0,5.5,12.333333333333334,-0.3813953488372093,-112.0,-39.0,-0.3628703874630717,-0.3342057887507228
2025-10,Jammu and Kashmir,Samba,22,128.0,193.0,5.565217391304348,8.391304347826088,-0.20186335403726707,62.0,45.0,-0.36180446333225674,-0.359609930259903
2025-11,Jammu and Kashmir,Samba,20,104.0,191.0,4.9523809523809526,9.095238095238095,-0.2939189189189189,-24.0,-2.0,-0.37182076627578786,-0.35507347641897796
2025-12,Jammu and Kashmir,Samba,4,145.0,219.0,29.0,43.8,-0.20273972602739726,41.0,28.0,0.021217607673922088,-0.13142096505685538
2025-01,Jammu and Kashmir,Shupiyan,9,4536.0,9547.0,453.6,954.7,-0.3557938085771088,,,3.171342924504126,3.1722816105330898
2025-02,Jammu and Kashmir,Shupiyan,18,154.0,318.0,8.105263157894736,16.736842105263158,-0.346723044397463,-4382.0,-9229.0,-0.31231381522546575,-0.3121851849462711
2025-03,Jammu and Kashmir,Shupiyan,9,154.0,197.0,15.4,19.7,-0.12215909090909091,0.0,-121.0,-0.25527080873634406,-0.30117726293241753
2025-04,Jammu and Kashmir,Shupiyan,7,191.0,360.0,23.875,45.0,-0.3061594202898551,37.0,163.0,-0.18899844134882013,-0.207189552238645
2025-05,Jammu and Kashmir,Shupiyan,8,109.0,166.0,12.11111111111111,18.444444444444443,-0.20652173913043478,-82.0,-194.0,-0.280989092245629,-0.30584156302393983
2025-06,Jammu and Kashmir,Shupiyan,10,65.0,189.0,5.909090909090909,17.181818181818183,-0.48627450980392156,-44.0,23.0,-0.32948732957579163,-0.3105321302921642
2025-07,Jammu and Kashmir,Shupiyan,3,50.0,177.0,12.5,44.25,-0.5570175438596491,-15.0,-12.0,-0.2779480789928419,-0.20997574919597028
2025-08,Jammu and Kashmir,Shupiyan,9,134.0,308.0,13.4,30.8,-0.3927765237020316,84.0,131.0,-0.27091030546496325,-0.25994154796400354
2025-09,Jammu and Kashmir,Shupiyan,23,82.0,262.0,3.4166666666666665,10.916666666666666,-0.5217391304347826,-52.0,-46.0,-0.3489774599686542,-0.3338067250770935
2025-10,Jammu and Kashmir,Shupiyan,25,172.0,176.0,6.615384615384615,6.769230769230769,-0.011461318051575931,90.0,-86.0,-0.32396429052127923,-0.3492141561146102
2025-11,Jammu and Kashmir,Shupiyan,14,29.0,249.0,1.9333333333333333,16.6,-0.7885304659498208,-143.0,73.0,-0.36057675337571343,-0.31269354368936203
2025-12,Jammu and Kashmir,Shupiyan,5,118.0,169.0,19.666666666666668,28.166666666666668,-0.17708333333333334,89.0,-80.0,-0.22190654904862306,-0.2697241950586122
2025-01,Jammu and Kashmir,Srinagar,75,14586.0,35580.0,191.92105263157896,468.1578947368421,-0.4184822692208025,,,3.110523859237209,3.1415123389875883
2025-02,Jammu and Kashmir,Srinagar,147,986.0,1527.0,6.662162162162162,10.317567567567568,-0.21519490851233095,-13600.0,-34053.0,-0.4444115194196851,-0.39217298812193235
2025-03,Jammu and Kashmir,Srinagar,44,844.0,1505.0,18.755555555555556,33.44444444444444,-0.28127659574468084,-142.0,-22.0,-0.21235122847625595,-0.21367603048833084
2025-04,Jammu and Kashmir,Srinagar,35,1122.0,1569.0,31.166666666666668,43.583333333333336,-0.16604754829123328,278.0,64.0,0.025805752090429304,-0.13542245435322972
2025-05,Jammu and Kashmir,Srinagar,97,676.0,1094.0,6.8979591836734695,11.16326530612245,-0.2360248447204969,-446.0,-475.0,-0.439886807154441,-0.38564575687435343
2025-06,Jammu and Kashmir,Srinagar,88,1333.0,1412.0,14.97752808988764,15.865168539325843,-0.02876911871813547,657.0,318.0,-0.2848478490983982,-0.34935571102499186
2025-07,Jammu and Kashmir,Srinagar,49,437.0,1076.0,8.74,21.52,-0.42206076618229854,-896.0,-336.0,-0.4045398607795774,-0.3057108117575807
2025-08,Jammu and Kashmir,Srinagar,111,1255.0,1327.0,11.205357142857142,11.848214285714286,-0.027874564459930314,818.0,251.0,-0.3572320889044449,-0.3803592104183715
2025-09,Jammu and Kashmir,Srinagar,125,843.0,1306.0,6.690476190476191,10.365079365079366,-0.2153488372093023,-412.0,-21.0,-0.44386820114378056,-0.3918062844224787
2025-10,Jammu and Kashmir,Srinagar,111,1011.0,1462.0,9.026785714285714,13.053571428571429,-0.18229587712206952,168.0,156.0,-0.39903672579250926,-0.37105607000700674
2025-11,Jammu and Kashmir,Srinagar,67,798.0,1339.0,11.735294117647058,19.691176470588236,-0.2530402245088868,-213.0,-123.0,-0.34706312105968673,-0.31982596607723424
2025-12,Jammu and Kashmir,Srinagar,23,962.0,1789.0,40.083333333333336,74.54166666666667,-0.30050872093023256,164.0,450.0,0.19690779050114096,0.10351894455792146
2025-01,Jammu and Kashmir,Udhampur,35,8025.0,30082.0,222.91666666666666,835.6111111111111,-0.5788023512123439,,,3.151329804957349,3.170040870773921
2025-02,Jammu and Kashmir,Udhampur,57,228.0,503.0,3.9310344827586206,8.672413793103448,-0.3756830601092896,-7797.0,-29579.0,-0.35933157178876146,-0.31593688359649963
2025-03,Jammu and Kashmir,Udhampur,23,263.0,575.0,10.958333333333334,23.958333333333332,-0.37187127532777114,35.0,72.0,-0.2466736480175513,-0.251498763037914
2025-04,Jammu and Kashmir,Udhampur,13,403.0,756.0,28.785714285714285,54.0,-0.30431034482758623,140.0,181.0,0.03912545731143366,-0.12485747506353047
2025-05,Jammu and Kashmir,Udhampur,57,202.0,406.0,3.4827586206896552,7.0,-0.33497536945812806,-201.0,-350.0,-0.3665180923809957,-0.3229869796891957
2025-06,Jammu and Kashmir,Udhampur,65,503.0,595.0,7.621212121212121,9.015151515151516,-0.08371246587807098,301.0,189.0,-0.3001726033237844,-0.3144920654031823
2025-07,Jammu and Kashmir,Udhampur,69,142.0,643.0,2.0285714285714285,9.185714285714285,-0.6374045801526718,-361.0,48.0,-0.38983084929118844,-0.31377305439809333
2025-08,Jammu and Kashmir,Udhampur,60,422.0,580.0,6.918032786885246,9.508196721311476,-0.1575274177467597,280.0,-63.0,-0.311445601032941,-0.31241362279776674
2025-09,Jammu and Kashmir,Udhampur,81,254.0,525.0,3.097560975609756,6.402439024390244,-0.3474358974358974,-168.0,-55.0,-0.3726933764921463,-0.32550601075475294
2025-10,Jammu and Kashmir,Udhampur,70,293.0,521.0,4.126760563380282,7.338028169014085,-0.27975460122699386,39.0,-4.0,-0.35619379519215216,-0.32156201471735996
2025-11,Jammu and Kashmir,Udhampur,61,308.0,465.0,4.967741935483871,7.5,-0.20284237726098192,15.0,-56.0,-0.3427116283843885,-0.32087921900168864
2025-12,Jammu and Kashmir,Udhampur,25,450.0,656.0,17.307692307692307,25.23076923076923,-0.1860885275519422,142.0,191.0,-0.1448840963648729,-0.24613478231393768
2025-01,Jharkhand,Bokaro,154,32916.0,73732.0,212.36129032258066,475.69032258064516,-0.3827133869047061,,,3.158821307469092,3.174374356075554
2025-02,Jharkhand,Bokaro,287,1549.0,2060.0,5.378472222222222,7.152777777777778,-0.14155124653739612,-31367.0,-71672.0,-0.387049015279178,-0.30817127419147183
2025-03,Jharkhand,Bokaro,82,1384.0,1400.0,16.674698795180724,16.867469879518072,-0.005745062836624776,-165.0,-660.0,-0.1935307564608409,-0.2359639155633822
2025-04,Jharkhand,Bokaro,68,1897.0,1032.0,27.492753623188406,14.956521739130435,0.295221843003413,513.0,-368.0,-0.008204167922960429,-0.2501676099520013
2025-05,Jharkhand,Bokaro,104,769.0,845.0,7.3238095238095235,8.047619047619047,-0.047058823529411764,-1128.0,-187.0,-0.35372299397585866,-0.3015200984455037
2025-06,Jharkhand,Bokaro,159,1657.0,1879.0,10.35625,11.74375,-0.06276505513146735,888.0,1034.0,-0.301773557840484,-0.27404749813868146
2025-07,Jharkhand,Bokaro,94,796.0,859.0,8.378947368421052,9.042105263157895,-0.03804347826086957,-861.0,-1020.0,-0.33564718457315484,-0.2941282817966527
2025-08,Jharkhand,Bokaro,240,2547.0,1363.0,10.568464730290456,5.655601659751038,0.30273587317821526,1751.0,504.0,-0.29813805842515523,-0.3192994840978261
2025-09,Jharkhand,Bokaro,240,1674.0,1812.0,6.946058091286307,7.518672199170124,-0.039575566389446516,-873.0,449.0,-0.3601943407584223,-0.30545165431790305
2025-10,Jharkhand,Bokaro,229,1801.0,1412.0,7.8304347826086955,6.139130434782609,0.12103298070939639,127.0,-400.0,-0.345043879997134,-0.315705511658962
2025-11,Jharkhand,Bokaro,199,1832.0,1748.0,9.16,8.74,0.023457134878525552,31.0,336.0,-0.32226679207372816,-0.29637376964658335
2025-12,Jharkhand,Bokaro,158,2097.0,1878.0,13.18867924528302,11.81132075471698,0.055080482897384306,265.0,130.0,-0.253250560162176,-0.2735452582665865
2025-01,Jharkhand,Chatra,1160,18105.0,44495.0,15.594315245478036,38.32472006890612,-0.4215587610421559,,,0.047919314661158556,2.1975693445560225
2025-02,Jharkhand,Chatra,281,1345.0,1315.0,4.7695035460992905,4.663120567375887,0.011273957158962795,-16760.0,-43180.0,-0.549924159255057,-0.6908883624971863
2025-03,Jharkhand,Chatra,36,817.0,700.0,22.08108108108108,18.91891891891892,0.07707509881422925,-528.0,-615.0,0.40617687417699905,0.5323829979988891
2025-04,Jharkhand,Chatra,19,1400.0,667.0,70.0,33.35,0.3544487427466151,583.0,-33.0,3.0526906194867776,1.7706951396386084
2025-05,Jharkhand,Chatra,188,769.0,636.0,4.068783068783069,3.365079365079365,0.0945945945945946,-631.0,-31.0,-0.5886242471676255,-0.8022715757243404
2025-06,Jharkhand,Chatra,130,1347.0,1443.0,10.282442748091603,11.01526717557252,-0.034396273737011825,578.0,807.0,-0.24545006626024501,-0.14581899269664017
2025-07,Jharkhand,Chatra,96,656.0,617.0,6.762886597938144,6.360824742268041,0.030612244897959183,-691.0,-826.0,-0.43983161615562893,-0.545210593737543
2025-08,Jharkhand,Chatra,187,1773.0,1025.0,9.430851063829786,5.452127659574468,0.2672382993926402,1117.0,408.0,-0.29248261934442144,-0.6231846986746449
2025-09,Jharkhand,Chatra,195,1237.0,1411.0,6.311224489795919,7.198979591836735,-0.06568516421291053,-536.0,386.0,-0.46477646058036537,-0.47328962531087443
2025-10,Jharkhand,Chatra,207,1527.0,788.0,7.341346153846154,3.7884615384615383,0.3190846286701209,290.0,-623.0,-0.40788387609065174,-0.7659417066793747
2025-11,Jharkhand,Chatra,141,1251.0,1311.0,8.809859154929578,9.232394366197184,-0.023410066328521262,-276.0,523.0,-0.3267793785307332,-0.29880497028518854
2025-12,Jharkhand,Chatra,126,1431.0,1385.0,11.26771653543307,10.905511811023622,0.01632942847000355,180.0,74.0,-0.1910343849402073,-0.1552369565877288
2025-01,Jharkhand,Deoghar,860,28047.0,46238.0,32.57491289198606,53.70267131242741,-0.24487790431575263,,,2.4442144849376395,3.1303723631125613
2025-02,Jharkhand,Deoghar,334,1195.0,1169.0,3.5671641791044775,3.4895522388059703,0.010993657505285413,-26852.0,-45069.0,-0.7089989382064552,-0.39136282504181014
2025-03,Jharkhand,Deoghar,112,1314.0,834.0,11.628318584070797,7.380530973451328,0.22335970218706375,119.0,-335.0,0.16726831463585987,-0.11846608054621575
2025-04,Jharkhand,Deoghar,52,1313.0,592.0,24.77358490566038,11.169811320754716,0.3782791185729276,-1.0,-242.0,1.5961910009949525,0.1472979704244923
2025-05,Jharkhand,Deoghar,171,622.0,535.0,3.616279069767442,3.11046511627907,0.07512953367875648,-691.0,-57.0,-0.7036600291429628,-0.41795038788214595
2025-06,Jharkhand,Deoghar,188,1423.0,1170.0,7.529100529100529,6.190476190476191,0.09753276792598303,801.0,635.0,-0.27832674078417363,-0.20193147529474975
2025-07,Jharkhand,Deoghar,122,585.0,597.0,4.7560975609756095,4.853658536585366,-0.01014370245139476,-838.0,-573.0,-0.5797589638793423,-0.29569019530078317
2025-08,Jharkhand,Deoghar,269,2365.0,700.0,8.75925925925926,2.5925925925925926,0.5430528375733855,1780.0,103.0,-0.14460546999793508,-0.45427177008847613
2025-09,Jharkhand,Deoghar,296,1136.0,1094.0,3.824915824915825,3.6835016835016834,0.01882563872702824,-1229.0,394.0,-0.6809807022015043,-0.3777600336456725
2025-10,Jharkhand,Deoghar,371,1646.0,1078.0,4.424731182795699,2.8978494623655915,0.20844036697247706,510.0,-16.0,-0.6157793018241321,-0.4328623480183348
2025-11,Jharkhand,Deoghar,207,1316.0,1002.0,6.326923076923077,4.8173076923076925,0.13540319103061665,-330.0,-76.0,-0.40900637803309087,-0.2982396893328927
2025-12,Jharkhand,Deoghar,207,1933.0,1029.0,9.29326923076923,4.947115384615385,0.30509618629767127,617.0,27.0,-0.08655727649885524,-0.2891355283859725
2025-01,Jharkhand,Dhanbad,1730,54983.0,108753.0,31.76372039283651,62.82668977469671,-0.328392483067358,,,2.5615073189476694,3.1187754648662396
2025-02,Jharkhand,Dhanbad,442,2495.0,2088.0,5.632054176072235,4.713318284424379,0.0887870855148342,-52488.0,-106665.0,-0.6819116949464143,-0.44069885316591517
2025-03,Jharkhand,Dhanbad,116,1824.0,1685.0,15.58974358974359,14.401709401709402,0.039601139601139604,-671.0,-403.0,0.5540201783159955,0.15272015661911295
2025-04,Jharkhand,Dhanbad,106,2217.0,1218.0,20.7196261682243,11.383177570093459,0.29074505238649595,393.0,-467.0,1.1907326847467687,-0.03216649265398984
2025-05,Jharkhand,Dhanbad,292,1021.0,1157.0,3.484641638225256,3.948805460750853,-0.062413951353832035,-1196.0,-61.0,-0.9484449729300128,-0.4875256624163074
2025-06,Jharkhand,Dhanbad,246,2679.0,2104.0,10.846153846153847,8.518218623481781,0.1201923076923077,1658.0,947.0,-0.03474630296569519,-0.2076467226108378
2025-07,Jharkhand,Dhanbad,202,1260.0,1291.0,6.206896551724138,6.359605911330049,-0.012147335423197491,-1419.0,-813.0,-0.6105632139228307,-0.33986287724863884
